Name,O_ana_QVM_M1987x1x101,O_ana_QVM_M1986x1x47,O_ana_QVM_M1968x1x36,O_ana_MV_C29881,O_ana_MV_C29879,O_ana_MV_C29873,O_ana_MV_C29872,O_ana_MV_C29771,O_ana_QVM_M1987x1x108,O_ana_MV_C29680,O_ana_MV_C29678,O_ana_MV_C28827,O_ana_MV_C28818,O_ana_MV_C24057,O_ana_MV_C17256,O_ana_MV_C17040,O_ana_MV_C17031,O_ana_MV_C17028,O_ana_MV_C16999,O_ana_MV_C16998,O_ana_MV_C16997,O_ana_MV_C16989,O_ana_MV_C7238,O_ana_MV_C2935,O_ana_MV_C2502,O_ana_MV_C2414,O_ana_MV_C2413,O_ana_QVM_M1986x1x38,O_ana_MV_C1435,O_ana_MV_C24058,O_ana_QVM_M1988x1x34,O_ana_ANWC_M3707,O_ana_ANWC_M18044,O_ana_ANWC_M3704,O_ana_ANWC_M3700,O_ana_ANWC_M3699,O_ana_ANWC_M3696,O_ana_ANWC_M3730,O_ana_ANWC_M1274,O_ana_QM_JM6919,O_ana_ANWC_M3560,O_ana_QM_JM18104,O_ana_QM_JM20596,O_ana_QM_JM19983,O_ana_QVM_M1964x1x246,O_ana_MV_C17000,O_ana_MV_C7239,O_ana_ANWC_M15484,O_ana_QVM_M1987x1x98,O_ana_ANWC_M18089,O_ana_SAM_M1629,O_ana_SAM_M6298,O_ana_SAM_M14097,O_ana_QVM_M1965x1x164,O_ana_MV_C11286,O_ana_QVM_M1993x1x223,O_ana_MV_C29877,O_ana_AM_M11237,O_ana_SAM_M9678,O_ana_MV_C17253,O_ana_QVM_M1963x1x245,O_ana_ANWC_M3703,O_ana_AM_M8625,O_ana_QM_JM8106,O_ana_MV_C2459,O_ana_AM_M8258,O_ana_QM_J20672_ERR,O_ana_QVM_M1988x1x141_ERR,O_ana_QVM_M1987x1x105_ERR,O_ana_QM_JM1086_ERR,O_ana_MV_C29796_ERR,O_ana_ANWC_M3708_ERR,O_ana_MV_C2459_ERR,O_ana_ANWC_M1279_ERR,O_ana_AM_M8258_ERR,O_ana_SAM_M6043_ERR,O_ana_QVM_M1987x1x105,O_ana_ANWC_M3708,O_ana_QM_J20672,O_ana_QVM_M1988x1x141,O_ana_QM_JM1086,O_ana_MV_C29796,O_ana_ANWC_M1279,O_ana_SAM_M6043
X CUR_L_dp 4,44.28212891,-17.34620972,4.994643021,48.48319092,-20.49724426,-22.0253479,-15.7875885,-5.921696854,46.57687378,31.46489563,36.40515747,41.7772583,38.71662598,-12.32171173,47.06991882,49.78725891,46.65516357,-21.2382782,38.10458679,-13.26502075,-15.26305847,39.76573792,24.98186951,-17.08806,-10.57377472,38.70101624,52.2684021,49.36236877,-6.690225983,-23.63082886,-19.90587006,1.965533257,18.55011749,-1.221301079,-5.225714493,18.87872009,0.103386581,3.078044128,4.889203262,1.163730812,3.308823776,26.06513672,10.95445633,26.15167847,24.14948578,-6.868748474,-9.899186707,-6.406624603,-5.699353027,15.39532013,6.910675049,6.830647278,5.361194229,-15.72235565,33.83952942,46.46018372,38.33872986,14.37396698,1.815334892,43.50466003,21.89173126,-2.956476593,24.08709564,27.96579895,45.33336182,15.00200958,17.54125977,29.568927,-16.55340881,15.70105743,-27.65817261,1.631299782,45.56996765,14.36904297,14.92240143,7.789491272,-16.62714386,1.198825455,17.65906677,29.39750061,15.62488861,-27.68691101,14.28280029,7.900934601
Y CUR_L_dp 4,-46.2212738,-77.27023315,-51.31022339,-41.53150024,-79.01995239,-53.42284546,-50.65882568,-52.27498779,-46.15664368,-84.68925171,-79.68426514,-85.17700806,-69.80391235,-43.32197266,-77.19818726,-80.63901978,-81.26535034,-45.67053833,-83.087854,-44.82799988,-84.59934082,-41.14710693,-56.43963013,-54.49817505,-49.85617371,-79.3010437,-78.22458496,-44.26177063,-62.09178467,-53.89850464,-74.46422729,-77.2383728,-19.49927673,-77.44693604,-43.24029846,-18.54942169,-77.61428223,-83.97611694,-32.91037903,-25.61740417,-81.37136841,-31.56083984,-16.60461426,-25.87770996,-82.95734863,-54.18586426,-48.25560608,-32.27278442,-76.69333496,-9.946487427,-34.91653748,-42.34852295,-36.02088623,-79.00814209,-83.79750366,-58.67331543,-83.77736816,-53.38896484,-31.99948425,-82.55039673,-74.63449707,-81.08262329,-73.79551392,-6.526477051,-75.57927856,-52.13536377,-24.99592285,-47.91323853,-76.65581665,-13.94343262,-41.94410706,-78.07972412,-76.26306152,-7.856407928,-52.06137695,-33.97409973,-76.91345215,-77.77202148,-25.18915253,-47.54759216,-14.0102829,-41.83736572,-7.82304306,-34.04680786
Z CUR_L_dp 4,41.36654358,5.866874313,42.28736267,-13.47144165,10.24431229,-16.54073181,-25.99319763,41.21185608,-0.288457727,12.00125122,37.01119995,18.38930817,-7.088383484,44.03656006,-7.305187225,12.12641907,-10.66653595,-0.215444636,-8.980375671,35.02953491,-45.32712097,15.99146729,26.03340759,11.2129921,-12.46320419,39.31894226,11.28034134,36.00587769,45.41048279,-2.639405441,25.1695282,23.79604034,59.65983276,29.07538757,52.56601563,43.7485199,24.84972076,23.15166321,35.92039185,13.33895264,20.75665894,30.48473511,18.63289337,21.07094879,-26.22796326,41.17316895,-19.90490265,3.620087433,-4.211413193,4.711565018,24.78693085,42.04542236,27.59781799,25.15991211,20.04337921,-2.930773163,-6.938758087,-12.8111557,25.45024872,8.295230865,-27.27712402,23.29230957,49.82891235,19.78057556,4.087503815,-14.89666138,28.3119751,53.46143188,30.90742798,32.45114441,-0.730575037,26.62761841,4.144714737,1.861790466,-14.87675934,30.94176331,30.68293762,26.84555969,28.19472961,53.48126221,32.50700073,-0.741469717,1.854089928,30.96644592
X CUR_L_dp 3,42.08942871,-18.29283295,2.849414635,49.2396637,-21.07924957,-22.00281219,-14.72523193,-7.911302185,47.89085083,32.63508301,38.44011841,42.12497253,38.2723938,-13.82331238,46.31481323,51.14309692,45.00698242,-21.7952179,36.87398987,-15.30174866,-17.98978729,37.83433228,23.08570404,-17.58752289,-9.856275177,42.39503479,53.63911743,49.87208557,-8.498462677,-24.12704163,-19.38988647,0.45130477,18.51116333,-3.527495193,-7.741640472,18.2725769,-1.878394318,1.499233532,2.512625504,-2.11854744,1.326203918,23.05838318,9.195373535,26.9335968,22.51642151,-8.314316559,-8.98694458,-9.54954834,-7.865694427,14.82675781,4.178848648,2.81139183,2.330599213,-14.94936371,35.15979919,46.96467896,36.8848053,15.75787201,-0.851554775,44.16624756,19.48686676,-5.380857086,26.42941284,27.66544495,45.24482422,16.93602905,14.77627869,28.54047546,-14.76549225,11.44389572,-28.11831665,-0.626951694,45.46832275,14.12270355,16.89955444,4.256822205,-14.69402466,-0.85215826,15.0160675,28.02493286,11.13431473,-27.9914978,14.06781158,4.494971848
Y CUR_L_dp 3,-47.89741821,-74.33776855,-53.61209106,-43.8230011,-76.34281006,-55.65007324,-52.54371338,-54.57556763,-48.88945923,-82.36456299,-76.58004761,-83.48981934,-67.76415405,-45.00768738,-74.80614014,-77.21712646,-78.03389282,-48.85084839,-80.19255981,-47.97470093,-81.21021729,-44.73948364,-58.92927856,-57.10645752,-52.23218994,-76.50861816,-75.30593262,-47.30797119,-64.24539185,-55.78955078,-71.55477905,-74.09047241,-17.8684082,-74.71044922,-41.23717957,-17.06130219,-75.01744385,-82.03070068,-34.47704163,-25.19448547,-79.18327026,-32.26574402,-17.66953735,-24.21975861,-79.99730225,-56.07441406,-49.81807556,-31.10548096,-74.70836792,-8.033896637,-34.11826172,-42.04967957,-33.95458069,-75.98110352,-82.01160889,-60.38175659,-81.86117554,-55.33584595,-30.44431152,-79.66230469,-72.28292236,-78.43818359,-71.24071655,-4.337928391,-73.11304321,-54.37449341,-25.79695129,-51.07964783,-74.17472534,-14.00956879,-44.57077332,-74.46538086,-73.75895386,-5.848961258,-54.18951416,-32.53525696,-74.55914307,-74.54594727,-26.19090271,-50.99559326,-13.90838776,-44.42501831,-5.953552628,-32.11786804
Z CUR_L_dp 3,42.36640625,7.958323669,41.96402893,-11.31144409,12.4709053,-17.78379517,-27.81524048,40.24339905,1.365807152,10.38336868,36.76287537,16.04396362,-9.241226959,42.94104309,-9.17044754,9.43024826,-12.62082367,-2.223131752,-10.55970383,33.75312195,-45.09000549,17.95042877,26.59242554,9.757084656,-14.35248566,38.40446777,7.843756104,38.30718994,45.27443848,-3.738043594,27.06505737,25.69966125,56.21799316,29.85796509,52.97467041,39.98395996,25.63787231,23.56664734,37.08176575,11.86449432,21.41403503,32.95671692,19.88404541,18.06382904,-27.54144592,40.43606873,-21.15207977,3.861924362,-3.53790741,2.242416573,23.73678131,40.48587646,25.79131165,27.24252014,17.89545135,-1.594937229,-8.496394348,-14.12814026,23.32591858,5.57191925,-27.54137878,24.0016037,49.98131714,17.29642487,0.941355705,-15.61975098,29.99277039,54.64133911,32.37672119,32.20710144,-2.667364693,28.28018188,1.101225948,-1.735803413,-15.6650238,30.12549438,32.42940674,28.38377075,30.37060547,54.87451782,32.51432495,-3.071523285,-1.778853607,29.79231567
X CUR_L_dp 2,40.81026611,-17.39343414,2.936975288,48.31196899,-19.73478088,-21.17629395,-14.02866669,-8.03381958,46.84177551,32.49955139,38.24745178,41.44526978,37.68321533,-13.81778564,45.10500183,50.04752808,43.5993103,-21.01836548,35.2700531,-15.08012085,-18.19364166,35.58657227,22.13509064,-16.54602509,-8.723060608,43.13000183,52.22316895,48.88314819,-8.471401978,-23.56127167,-18.05846558,0.859352303,16.40855865,-2.956354904,-9.473947144,15.23890533,-1.692173195,1.230032063,-0.564787102,-4.371815872,1.351394272,19.96282806,6.644023895,25.460466,21.52051086,-8.054299927,-7.365313721,-11.8037674,-8.356303406,12.92069702,2.704292297,0.196255326,0.962033749,-13.56412964,34.65058289,46.66551819,35.79882813,16.92216644,-1.871135521,42.91516724,18.05071259,-5.672062683,27.14840088,25.17446289,43.45916443,17.81268005,12.09972916,28.05952454,-13.11656189,8.040127563,-27.40258484,0.112748802,43.61594238,11.09161758,17.82234497,2.657156563,-13.24105072,-0.268810725,12.14664001,27.70357361,7.546224213,-27.2197113,11.1903923,2.720557594
Y CUR_L_dp 2,-51.4645752,-70.69476929,-57.06751709,-46.84709167,-72.96544189,-58.31580811,-55.59072266,-57.91914673,-52.3833313,-79.72180786,-72.67476807,-80.70860596,-64.10508423,-47.69111938,-71.4510498,-73.21085205,-73.71109619,-52.44354858,-77.05256348,-51.47754517,-76.89796753,-48.44176331,-62.44196777,-60.17235718,-55.04622192,-72.45653076,-71.25066528,-51.13963623,-66.98461304,-58.81135864,-68.3505188,-70.51680908,-17.12832947,-71.17280273,-38.05866089,-17.17085876,-71.53233032,-78.80947876,-34.13312378,-22.40060577,-76.0296814,-31.12190247,-16.53831482,-22.5589798,-76.32206421,-58.77738037,-52.27011108,-28.31311035,-71.58338013,-7.538855743,-31.35560913,-39.29316101,-30.46148987,-72.4828064,-79.31251221,-63.3968689,-78.52357788,-57.68447266,-27.22052612,-75.81481323,-68.7381958,-74.72611694,-67.61633301,-3.062931252,-69.6593689,-57.27749023,-24.41539917,-54.64719849,-70.41119385,-12.50551834,-48.01609802,-70.07671509,-70.03612671,-5.352864456,-57.12367554,-28.91523132,-70.59608765,-70.4727417,-24.73948212,-54.62764893,-12.46476593,-48.23556519,-5.214927292,-28.68848572
Z CUR_L_dp 2,41.91231689,8.419772339,40.71278076,-9.907527924,13.41188812,-18.04376068,-27.97056885,39.03302612,2.348623657,8.760596466,36.10838013,14.51295624,-9.842677307,42.61291199,-9.501557159,6.984938049,-12.80127716,-3.019124985,-9.630289459,32.47082214,-43.75322266,17.08553467,25.78988647,9.151174164,-14.29075317,35.69220886,5.789374924,38.24067993,43.9398407,-4.152023315,26.67543335,27.49091797,53.02373047,31.52188416,51.7975769,36.88835754,26.87261658,24.54999542,38.65787964,10.82893829,22.43819122,35.11464233,21.68239288,15.13443298,-26.56674805,39.39046021,-21.13450775,2.652938461,-1.787091446,-0.347684646,22.00633087,38.5710968,24.11962128,27.53630676,15.86984406,-0.233982205,-8.406233215,-12.61823578,21.11102448,4.280225754,-26.18659363,25.58974762,48.32388611,15.24379578,0.315440416,-14.7717514,31.56552429,53.68305054,32.37142639,30.26439819,-3.324734879,30.0547821,0.305179477,-5.15690155,-14.85236206,28.63933716,32.49567566,30.05890198,31.82247314,53.94208984,30.65166626,-3.484466553,-5.092817688,28.15845337
X CUR_L_dp 1,40.5631897,-15.78931885,2.937531281,46.33417664,-17.48238678,-19.63624725,-13.64666595,-7.034389496,44.50565796,31.42424927,37.30071716,39.95553894,36.70415649,-12.20787048,43.78582153,47.50242615,42.12626953,-19.98507996,33.73408508,-13.68907623,-16.50575409,34.2425415,22.20404663,-14.79109344,-7.062760925,42.2320343,49.56454163,46.97275391,-7.624310303,-22.23061981,-16.68626404,2.73323288,13.43686676,-1.499117374,-10.23475266,11.59099655,-0.719119835,2.105551529,-3.173500252,-5.439647675,2.575163269,17.17408447,4.223294449,22.46773834,20.99465637,-7.298921967,-6.01189537,-13.1540741,-7.844949341,10.06813126,2.300434685,-1.486689377,0.392999172,-11.60750275,33.42215271,45.42729492,35.04354248,17.55843353,-2.397147179,40.69700012,17.24214935,-4.371927261,26.88305359,22.18261719,41.29491882,17.51149292,9.800196075,27.7466095,-11.75166321,5.942461777,-25.8723877,1.973605156,41.28196411,7.164445496,17.55238953,2.174597931,-11.65651703,1.559226799,9.673609924,27.69818726,5.86849823,-25.61424255,7.275434113,2.407168198
Y CUR_L_dp 1,-55.13049927,-67.46102295,-60.25477295,-49.22955627,-69.89345093,-60.6526001,-58.61715088,-61.00907593,-55.49313354,-77.38157959,-68.9123291,-78.03685913,-60.44415894,-50.14528198,-68.53241577,-69.59304199,-69.86820068,-55.83134155,-74.17785645,-54.52606812,-72.92668457,-52.14753418,-65.7043457,-62.82174683,-57.48097534,-67.76672363,-67.56619873,-54.52957764,-69.51913452,-61.41264648,-65.44797363,-67.58013306,-17.09193573,-67.87116699,-35.03460693,-17.72167664,-68.22879639,-75.70122681,-33.49759216,-18.82706146,-73.2182373,-28.89160767,-14.68160553,-21.23519135,-72.77949219,-61.35957642,-54.72647095,-24.99712067,-68.46237793,-7.743267822,-27.98500671,-36.01947327,-26.66550903,-69.42810059,-76.70385132,-66.01477051,-75.28111572,-59.95560303,-23.60576477,-72.24470825,-65.22227173,-71.52907104,-64.31915894,-2.210363579,-66.01230469,-59.95638428,-22.07849731,-57.8980957,-66.98339844,-10.36712799,-51.02889099,-66.16843262,-66.3671936,-5.124066544,-59.85617065,-25.33228149,-67.21461792,-66.6414856,-22.36531067,-57.71425171,-10.34933167,-51.4864624,-4.983924866,-24.78343506
Z CUR_L_dp 1,40.62633667,8.423272705,39.21323853,-8.345340729,13.57793884,-17.47038727,-27.05812378,37.51490173,2.512408447,7.46151886,35.08438416,13.68132324,-8.68553772,42.05524902,-8.728803253,5.332758331,-10.88459854,-2.438956642,-8.383807373,30.96672668,-42.15128479,14.9125885,24.13135986,9.190396881,-13.78666382,34.01796875,4.514214325,37.62016602,42.18565979,-4.429520798,25.45991211,29.15227356,50.59352112,33.12013855,49.85545654,34.64632874,27.70718689,25.60839233,40.51356812,9.842448425,23.75756989,36.59551697,23.48087463,13.13588104,-25.06895599,38.30924377,-19.93917999,1.454755211,-0.051310509,-1.811306763,20.72432556,36.82084656,23.26452789,27.15332947,14.46034241,1.003504562,-7.456021881,-10.39233093,19.35624084,4.422136688,-24.37694397,27.41017456,46.24761963,13.65634613,0.163588262,-13.15067444,32.59695129,51.81824341,31.63215027,27.41500854,-2.533045769,31.59432068,-0.20187211,-7.416312408,-13.2220047,26.86304626,31.99259338,31.39838562,32.71462097,51.63587646,27.42908325,-2.287816048,-7.220606232,26.73731995
X CUR_C_mdve 4,48.34588318,-4.796809769,17.25059814,36.60734558,-10.28823624,-14.24541779,-14.71065979,7.799235535,34.54642029,18.5988327,21.10007324,29.94839478,35.30002136,0.665382338,41.49879456,34.97546997,45.93058167,-11.22869873,38.41663208,1.104359913,0.722599173,44.33837891,34.54243469,-9.199583435,-6.8028862,23.5146637,36.31976318,41.95061951,5.95343399,-14.73167572,-12.71479797,18.26539307,8.491179657,13.31824951,9.954637146,9.465283966,15.01367645,16.11859894,7.105031586,10.52163773,17.47613983,29.39517212,13.66420593,14.21337891,29.6457489,6.461925507,-8.156987,3.636507416,7.956210327,6.955413818,18.42221375,20.15971375,18.43026733,-9.497330475,20.26533813,33.71864929,38.59424744,6.560067749,13.06188812,34.10689392,27.56569214,12.5450386,12.65247955,19.22978516,34.9421875,5.99789772,21.45740814,33.14804993,-10.51200333,26.17804565,-19.29082184,17.57931671,34.82129822,4.378448868,6.248735809,20.66357727,-9.079772949,17.63348389,20.84694824,32.88697205,26.31353149,-19.26934357,4.466217041,20.65320129
Y CUR_C_mdve 4,-44.2909668,-79.23574829,-48.33262634,-39.23938904,-79.378302,-50.74670105,-47.06038208,-49.48036804,-43.79020386,-87.89891968,-80.61135864,-86.82803955,-70.76080322,-41.53591003,-81.33013916,-83.0197998,-83.29665527,-44.35953674,-84.83379517,-41.66671753,-85.54337769,-40.11991882,-54.775354,-52.85872803,-48.01905823,-78.22055054,-80.03364258,-42.78847656,-58.41276245,-50.34041748,-79.53448486,-80.08997803,-26.93971863,-80.32314453,-39.40838013,-27.96047974,-81.33167725,-86.19616699,-19.72006378,-16.65000763,-83.63832397,-17.89447479,-4.198952484,-27.08977966,-85.31090698,-51.84157104,-44.92114868,-26.2151123,-81.01306152,-17.04221649,-27.74701843,-33.16777649,-29.69308777,-81.46901245,-86.55067749,-55.34979248,-85.52705078,-52.04829712,-23.27323914,-84.43460693,-77.56697998,-82.8276001,-77.03390503,-16.87034302,-78.10882568,-49.5596405,-13.29500427,-42.92882996,-80.53414917,-6.318069458,-38.07791138,-79.59400024,-77.91089478,-16.37351074,-50.20540161,-25.17165527,-77.30784302,-79.27254639,-13.00675964,-43.98552551,-6.380512619,-38.12530518,-16.28237305,-24.96641693
Z CUR_C_mdve 4,27.74035645,-2.45550499,34.33935547,-18.39016418,-0.49797163,-6.166220093,-12.05007782,38.81425476,-8.844272614,12.4830986,34.72322388,25.11255951,7.368561554,45.7132843,6.861327362,17.70688171,5.25542717,11.72710342,5.186265182,32.71094971,-43.59428406,-0.146959794,14.48635559,20.9231781,0.872671509,36.75323792,17.6321106,23.52168121,43.621698,6.220131302,10.6251503,23.26898041,66.37095337,27.55266724,47.03469238,52.62381592,27.46639099,26.62201843,37.73201294,16.09877319,24.58190765,25.06492157,14.62868195,28.42198792,-11.09638138,39.89773254,-6.871910858,-1.732371902,-0.571575403,11.24393921,31.98074646,39.81149292,33.46174927,11.72959366,22.55727692,-6.040605927,7.07586441,-4.000165176,32.41484375,20.09706879,-14.00163879,24.51013641,38.82580872,24.45181274,15.97068481,-5.773558044,23.39119263,39.11887817,15.49589539,24.31378174,9.904885101,25.44503479,15.86556091,9.238869476,-5.496232605,36.20483093,15.53194122,25.59367828,23.67179718,38.8140625,24.39482422,9.872812653,9.113728333,36.28427429
X CUR_C_mdve 3,44.60394592,-2.846414757,16.05267944,34.49328918,-8.1222229,-11.24672089,-12.39444199,8.269503784,31.29708252,17.30393066,21.78199158,27.38065796,33.39199829,1.777209091,37.56833191,31.96324158,42.90196838,-10.85243225,35.31364136,1.890665627,0.016193466,39.7574646,31.95039063,-6.211133194,-3.219907379,26.80325623,34.82319336,39.97496948,6.612961578,-11.80902863,-9.077806091,19.14353485,1.427513981,14.04589539,3.726255035,0.027799845,15.50800781,15.88791199,-3.393595505,3.403796768,17.26218567,16.90298767,4.054003906,9.211338043,26.69997864,7.01920166,-3.81036911,-3.67959671,7.694570923,0.093538147,14.61719666,11.34226532,13.61040649,-5.740547943,18.57302094,31.83305969,35.3095459,10.08084641,8.550968933,30.56990051,24.42665863,12.60891495,14.54781799,10.73255539,30.96933899,8.081623077,11.611586,31.54636841,-6.227573013,17.3417984,-16.27697754,18.17078857,30.97546997,-3.817943573,8.175333405,15.55995789,-5.499263,18.20041351,11.7156311,31.53943787,17.2878006,-16.24999695,-3.950959396,15.70728607
Y CUR_C_mdve 3,-55.39659424,-66.17990112,-59.84536743,-51.36893921,-66.85795288,-60.48771973,-58.61000977,-60.08364868,-55.94451294,-77.97540894,-66.93898926,-77.12705688,-59.24506836,-51.66811523,-68.82886963,-69.3762207,-69.3598938,-57.48435059,-72.53388062,-54.08485107,-71.46795044,-53.07224731,-66.09927979,-63.07001953,-58.89889526,-64.53917847,-65.98971558,-55.13726196,-69.11202393,-61.30454102,-67.18685913,-66.56998901,-24.01612396,-66.29423218,-30.3379425,-25.18704681,-68.22176514,-75.49266968,-19.08874969,-8.967287445,-72.59558105,-14.99287415,-2.048190498,-21.26292114,-73.150177,-61.75085449,-55.3722168,-18.75068359,-69.33525391,-14.51181793,-18.48967438,-25.13197937,-18.55817566,-69.17768555,-77.08227539,-66.10227051,-74.62310791,-61.91705933,-13.03993683,-71.92184448,-65.13518066,-70.67616577,-65.60203247,-10.60610199,-65.59432983,-59.12584839,-9.636009979,-55.03869019,-68.59431763,-3.128903008,-49.17465515,-66.58328247,-65.52941284,-13.29881897,-59.3883728,-15.46264801,-65.17114868,-66.43519287,-9.627924347,-55.28873901,-3.123526764,-49.44271851,-13.26672668,-15.2958786
Z CUR_C_mdve 3,25.98353271,-0.139910221,30.87729492,-14.10776062,1.642653084,-7.7322052,-11.29103546,35.18067627,-5.273247528,7.899611664,32.55568237,20.51650085,6.47445755,43.0440979,6.628207397,12.37569351,5.886417389,11.12909622,5.732391357,29.28060913,-40.67084045,-2.032444191,12.28467712,19.63712311,0.789264297,32.0914032,12.77926636,24.34420471,39.8374939,5.051878357,10.82360382,27.23067627,57.13887939,30.68428955,40.54570618,43.84459839,30.74220276,29.60035095,41.86072388,11.86538696,27.28599548,29.38396606,18.36264801,19.9375351,-9.522184753,36.04995117,-6.168695068,-5.384521103,4.582565689,3.780027008,25.37502747,31.35153809,27.48926697,13.57028656,16.70969543,-2.81143322,7.283592987,-1.328262901,25.56335144,17.43069153,-11.38052139,27.94190063,35.04862976,18.27477264,12.4226944,-2.439702415,26.64277344,36.68291321,15.7234436,15.69896545,9.76493988,29.7221283,12.39072571,0.823199558,-2.421902847,30.26256104,15.72123413,29.73381958,26.61679077,36.65421143,15.62071075,9.77208786,0.738624096,30.18991699
X CUR_C_mdve 2,43.27976685,-3.508375168,15.43374329,33.99427795,-9.10929184,-10.4537796,-12.78950424,8.33556366,30.59640198,17.02806091,22.85970459,26.78727112,34.27572327,1.683874702,36.99949646,31.2536499,43.10290527,-13.47133026,35.29149475,2.072955513,-1.127866077,38.35787964,30.88129578,-5.181073761,-2.526906586,30.09109192,35.69867859,41.36677246,6.92363205,-11.98700714,-8.964011383,18.8337677,-5.403871536,13.5510025,-3.766096497,-9.129033661,15.3858429,15.52230988,-14.01541443,-2.739148331,16.69755859,4.651919174,-5.591323853,6.377191925,25.98566284,7.048525238,-1.958383942,-11.2186409,7.218608856,-6.367399979,11.70787354,3.7335186,9.954375458,-5.105381393,18.0726181,31.4265564,34.75643921,11.32539978,5.706732178,30.47777405,23.59304352,12.40048676,15.06203766,3.432806778,29.87428589,8.609609985,0.813805199,32.85415039,-4.442518234,7.418756866,-16.83228607,17.89949493,29.89052429,-12.00055313,8.646389008,10.77125473,-4.408184814,17.88162231,0.723925924,32.90718994,7.704024506,-16.85055389,-12.03330841,10.97511368
Y CUR_C_mdve 2,-67.64271851,-53.61373901,-70.97672119,-63.94727783,-55.4006958,-70.906073,-70.55918579,-70.85584717,-68.87316895,-67.2239624,-53.45300293,-66.70290527,-48.2379425,-61.33657227,-55.34157104,-55.42355957,-55.58869629,-68.75636597,-60.59527588,-65.9892334,-57.7928833,-66.96192017,-77.49595337,-73.57747192,-70.38347778,-52.31175537,-51.7038208,-66.93927002,-79.71303711,-72.61374512,-54.33095093,-53.76136475,-17.8443222,-53.11480713,-23.83306122,-20.04937744,-54.91896362,-63.90231934,-19.12079773,-2.554637718,-60.28326416,-13.76673126,-1.209397888,-15.40994568,-61.09273071,-72.52223511,-66.47545776,-13.76631012,-56.22940063,-10.19915237,-10.94624634,-20.15331116,-10.25729752,-57.36824341,-66.012323,-76.32894287,-64.14667358,-71.47091675,-5.288259506,-59.78756104,-52.51536865,-58.87973022,-53.21542358,-3.220146179,-52.2239502,-69.455896,-7.767246246,-67.27662964,-54.08365479,-2.254040337,-61.06136475,-53.45062866,-52.19475708,-8.360452271,-69.4109375,-6.888220978,-54.04568481,-53.434198,-7.728482819,-67.63134155,-2.253825188,-61.10562744,-8.314037323,-7.020783997
Z CUR_C_mdve 2,25.82546997,0.134567261,29.91585388,-12.34631729,2.62093792,-8.540607452,-11.03366394,34.33746033,-4.133244705,5.450926971,33.96498718,17.67809753,5.404107285,43.47742615,6.259017944,9.903140259,5.217918015,11.97855988,5.126439285,28.90220947,-41.28318176,-2.33746376,12.42017136,19.33138885,0.730728292,31.24456787,11.01326065,24.26015625,38.4645752,5.51976738,10.82784119,27.65467529,49.76772156,30.06318054,32.8953949,36.43471375,30.51986694,29.19187622,43.58478394,5.098866653,27.63150635,31.47211304,20.95391693,13.89925232,-10.03835373,35.07127686,-5.872843933,-10.35863724,6.486724854,-1.947382355,16.37602997,21.82897644,19.73017273,14.63390808,13.06837921,-1.659329414,6.508393097,-1.009844112,17.04538574,16.56852722,-11.12894821,28.31962891,33.99032898,14.09450531,10.12768784,-1.80832119,27.78791809,35.80215454,15.8810257,7.211812592,11.10678177,30.3614624,10.10536194,-6.005708313,-1.840316963,21.84161377,15.80241852,30.39677734,27.76340942,35.80714722,7.438503265,11.06893539,-6.071874237,22.26630249
